"","Provincia","Comunidad_Autonoma","Longitud","Anchura","Grado_urbanizacion","Grado_ocupacion","Aparcamiento","Aparcamiento_seguridad","Aparcamiento_num_plazas","Coordenada_X","Coordenada_Y","Distancia_Puerto_Deportivo","Distancia_Hospital"
"3042","huelva","andalucía",3,100,"aislada","bajo","sí","vigilado","Más de 100 plazas",-6.7584,37.1053,9,30
"3043","huelva","andalucía",1,40,"semiurbana","alto","sí","no vigilado","Más de 100 plazas",-7.0567,37.2103,NA,18
"3044","huelva","andalucía",550,90,"aislada","bajo","sí","no vigilado","Entre 50 y 100 plazas",-7.2753,37.2019,4,50
"3045","huelva","andalucía",1,70,"semiurbana","medio","sí","vigilado","Más de 100 plazas",-7.2478,37.2034,6,50
"3046","huelva","andalucía",1,90,"aislada","medio","sí","vigilado","Más de 100 plazas",-7.29,37.1994,3,50
"3047","huelva","andalucía",460,100,"semiurbana","medio","sí","vigilado","Más de 100 plazas",-7.3096,37.1948,1,50
"3048","huelva","andalucía",440,120,"urbana","medio","sí","no vigilado","Entre 50 y 100 plazas",-7.3224,37.1908,0.5,50
"3049","santa cruz de tenerife","canarias",100,15,"urbana","alto","sí","","Entre 50 y 100 plazas",-16.5366,28.044,13,21
"3050","santa cruz de tenerife","canarias",420,150,"semiurbana","alto","sí","","Entre 50 y 100 plazas",-16.5423,28.0402,10,20
"3051","santa cruz de tenerife","canarias",280,30,"urbana","medio","sí","","Entre 50 y 100 plazas",-16.7109,28.0462,200,2.5
"3052","santa cruz de tenerife","canarias",60,30,"semiurbana","alto","no","","",-16.8373,28.2188,4.5,24
"3053","las palmas","canarias",357,18,"urbana","medio","sí","no vigilado","Entre 50 y 100 plazas",-15.6759,27.7524,1.2,7.3
"3054","las palmas","canarias",158,89,"aislada","medio","no","","",-15.6345,27.7484,1.5,2.8
"3055","las palmas","canarias",60,20,"semiurbana","medio","no","","",-15.7379,27.799,7,19
"3056","las palmas","canarias",130,25,"aislada","bajo","no","","",-15.7792,27.8307,6,30
"3057","las palmas","canarias",115,10,"semiurbana","bajo","no","","",-13.5313,28.9734,19.78,4.5
"3058","las palmas","canarias",300,30,"aislada","medio","sí","no vigilado","Menos de 50 plazas",-13.4239,29.2052,45,31
"3059","las palmas","canarias",160,15,"aislada","bajo","no","","",-13.4215,29.2021,45,31
"3060","las palmas","canarias",90,30,"aislada","bajo","no","","",-13.4213,29.1999,46.93,31
"3061","las palmas","canarias",190,8,"aislada","bajo","sí","no vigilado","Menos de 50 plazas",-13.4246,29.1658,37,31
"3062","las palmas","canarias",280,20,"aislada","bajo","no","","",-13.4279,29.1598,37,31
"3063","las palmas","canarias",200,20,"aislada","bajo","no","","",-13.4289,29.1552,37,31
"3064","las palmas","canarias",100,25,"aislada","bajo","no","","",-13.435,29.1536,36.5,31
"3065","las palmas","canarias",80,8,"aislada","bajo","no","","",-13.464,29.1155,34,22
"3066","las palmas","canarias",300,70,"aislada","bajo","no","","",-13.7247,29.0831,31.8,24
"3067","las palmas","canarias",130,45,"aislada","bajo","no","","",-13.7182,29.082,31.8,24
"3068","las palmas","canarias",70,10,"aislada","bajo","no","","",-13.6774,29.1032,31.8,24
"3069","las palmas","canarias",130,30,"urbana","medio","sí","no vigilado","Menos de 50 plazas",-13.6659,29.1093,31.8,24
"3070","las palmas","canarias",600,25,"aislada","medio","sí","no vigilado","Menos de 50 plazas",-13.6598,29.1117,31.8,24
"3071","las palmas","canarias",27,15,"aislada","bajo","no","","",-13.7497,28.8769,11.8,28
"3072","las palmas","canarias",250,20,"aislada","bajo","no","","",-13.7603,28.8677,10,47
"3073","las palmas","canarias",30,5,"aislada","bajo","no","","",-13.4581,29.109,34,20
"3074","las palmas","canarias",50,8,"aislada","bajo","no","","",-13.764,28.8636,9,47
"3075","las palmas","canarias",35,12,"aislada","bajo","no","","",-13.7666,28.8611,8.5,47
"3076","las palmas","canarias",350,10,"aislada","bajo","no","","",-13.7723,28.8553,8.2,47
"3077","las palmas","canarias",250,14,"aislada","bajo","no","","",-13.7747,28.8513,8,47
"3078","las palmas","canarias",700,70,"aislada","bajo","no","","",-13.8146,29.0319,20,35
"3079","las palmas","canarias",40,4,"semiurbana","alto","sí","no vigilado","Menos de 50 plazas",-13.4493,29.085,37.67,19
"3080","las palmas","canarias",270,15,"aislada","bajo","no","","",-13.5216,29.2637,62.53,36
"3081","las palmas","canarias",60,15,"aislada","bajo","no","","",-13.4892,29.2508,59.6,36
"3082","las palmas","canarias",600,50,"aislada","bajo","no","","",-13.7596,29.0697,31.8,24
"3083","a coruña","galicia",130,20,"semiurbana","medio","no","","",-8.3012,43.5419,12,13
"3084","a coruña","galicia",50,15,"aislada","bajo","no","","",-8.2862,43.4645,3,11
"3085","a coruña","galicia",45,12,"aislada","bajo","no","","",-8.2874,43.4638,3,11
"3086","a coruña","galicia",30,17,"aislada","bajo","no","","",-8.1467,43.6222,21.5,15
"3087","a coruña","galicia",50,20,"aislada","medio","sí","no vigilado","Menos de 50 plazas",-8.1925,43.6088,19,13
"3088","a coruña","galicia",40,10,"aislada","bajo","no","","",-8.947,43.2276,NA,NA
"3089","a coruña","galicia",52,10,"aislada","bajo","no","","",-8.9194,43.2309,NA,NA
"3090","alicante/alacant","comunitat valenciana",200,30,"urbana","alto","sí","no vigilado","Menos de 50 plazas",-0.7533,37.8794,1.5,13
"3091","a coruña","galicia",90,20,"aislada","bajo","sí","no vigilado","",-8.9469,43.2158,NA,NA
"3092","a coruña","galicia",117,100,"aislada","bajo","sí","no vigilado","",-8.9048,43.2945,NA,NA
"3093","a coruña","galicia",40,43,"aislada","bajo","no","","",-8.9276,43.2818,NA,NA
"3094","a coruña","galicia",14,41,"aislada","bajo","no","","",-8.9087,43.2932,NA,NA
"3095","a coruña","galicia",130,21,"semiurbana","bajo","no","","",-8.3037,43.5472,13,14
"3096","santa cruz de tenerife","canarias",135,25,"urbana","medio","sí","","Entre 50 y 100 plazas",-16.8211,28.1863,6,21
"3097","almería","andalucía",2,40,"urbana","medio / alto","sí","","Más de 100 plazas",-2.8844,36.7264,11,12
"3098","almería","andalucía",4,90,"aislada","bajo","no","","",-2.6785,36.6921,14,16
"3099","almería","andalucía",3,60,"aislada","bajo","sí","","Más de 100 plazas",-2.8423,36.6982,5,9
"3100","almería","andalucía",3,50,"aislada","medio","no","","",-2.8594,36.7004,6,12
"3101","almería","andalucía",700,17,"semiurbana","medio","no","","",-2.5276,36.8236,4,10
"3102","almería","andalucía",1,27,"urbana","alto","sí","no vigilado","Más de 100 plazas",-1.8213,37.1791,0,34
"3103","almería","andalucía",965,60,"aislada","medio","sí","no vigilado","Más de 100 plazas",-1.8504,37.0819,15,45
"3104","almería","andalucía",70,15,"aislada","bajo","sí","no vigilado","Menos de 50 plazas",-2.1839,36.7207,10,50
"3105","almería","andalucía",500,37,"aislada","bajo","no","","",-2.1395,36.7297,5,30
"3106","almería","andalucía",150,15,"aislada","bajo","no","","",-2.1567,36.7298,7,28
"3107","a coruña","galicia",80,15,"aislada","bajo","sí","no vigilado","Menos de 50 plazas",-9.0334,43.2083,2,43
"3108","a coruña","galicia",2,45,"aislada","bajo","sí","no vigilado","Menos de 50 plazas",-9.0487,43.188,4,40
"3109","a coruña","galicia",500,50,"aislada","bajo","sí","vigilado","Menos de 50 plazas",-8.7401,43.2933,NA,50
"3110","a coruña","galicia",200,10,"aislada","bajo","no","","",-8.7449,43.2936,NA,50
"3111","a coruña","galicia",450,40,"aislada","bajo","no","","",-8.7455,43.2933,NA,50
"3112","a coruña","galicia",127,30,"aislada","bajo","sí","no vigilado","Menos de 50 plazas",-8.7673,43.2999,NA,49
"3113","a coruña","galicia",48,15,"aislada","bajo","no","","",-8.7718,43.2992,NA,49
"3114","a coruña","galicia",44,11,"aislada","bajo","no","","",-8.7737,43.2996,NA,49
"3115","a coruña","galicia",378,60,"urbana","alto","no","","",-8.8144,43.3234,0.5,51
"3116","a coruña","galicia",135,60,"urbana","alto","sí","no vigilado","Menos de 50 plazas",-8.8168,43.3236,0.5,51
"3117","a coruña","galicia",235,20,"aislada","medio","sí","no vigilado","Menos de 50 plazas",-8.8275,43.3276,1,52
"3118","a coruña","galicia",316,70,"aislada","bajo","sí","no vigilado","Menos de 50 plazas",-8.8457,43.3196,2.5,53
"3119","a coruña","galicia",400,45,"aislada","medio","sí","no vigilado","",-8.8591,43.3164,3.5,54
"3120","a coruña","galicia",210,40,"aislada","bajo","sí","no vigilado","Menos de 50 plazas",-8.8743,43.3125,0.5,55
"3121","a coruña","galicia",270,30,"aislada","bajo","no","","",-7.6894,43.753,20,70
"3122","a coruña","galicia",1,30,"semiurbana","medio","sí","no vigilado","Menos de 50 plazas",-7.6736,43.7715,25,75
"3123","a coruña","galicia",1,65,"aislada","medio","sí","no vigilado","Entre 50 y 100 plazas",-7.7243,43.748,20,67
"3124","a coruña","galicia",540,45,"semiurbana","alto","sí","no vigilado","Entre 50 y 100 plazas",-8.215,43.3752,3,30
"3125","a coruña","galicia",80,50,"aislada","bajo","sí","vigilado","Más de 100 plazas",-8.2163,43.3731,2.5,32
"3126","a coruña","galicia",100,10,"semiurbana","bajo","sí","no vigilado","Menos de 50 plazas",-8.2114,43.3658,2,31
"3127","a coruña","galicia",1,33,"urbana","alto","sí","no vigilado","Más de 100 plazas",-8.212,43.3573,600,30
"3128","a coruña","galicia",420,33,"urbana","medio","no","","",-8.2106,43.3501,100,30
"3129","a coruña","galicia",450,40,"semiurbana","medio","no","","",-8.2039,43.3389,2,28
"3130","a coruña","galicia",300,40,"semiurbana","bajo","no","","",-8.2579,43.4618,10,14
"3131","a coruña","galicia",100,20,"semiurbana","medio","no","","",-9.1117,42.7559,NA,40
"3132","a coruña","galicia",1,40,"aislada","bajo","no","","",-9.0972,42.7539,NA,41
"3133","a coruña","galicia",300,10,"semiurbana","bajo","no","","",-9.0797,42.7534,NA,42
"3134","a coruña","galicia",150,20,"urbana","bajo","no","","",-9.078,42.7551,NA,42
"3135","a coruña","galicia",820,30,"urbana","alto","sí","no vigilado","Entre 50 y 100 plazas",-9.0724,42.7591,NA,42.5
"3136","a coruña","galicia",200,25,"semiurbana","alto","no","","",-9.0637,42.76,NA,43
"3137","a coruña","galicia",150,20,"urbana","medio","sí","","",-9.0547,42.7746,NA,45
"3138","a coruña","galicia",65,30,"urbana","bajo","no","","",-9.0583,42.7866,NA,47
"3139","a coruña","galicia",160,30,"semiurbana","medio","sí","no vigilado","Menos de 50 plazas",-9.0267,42.7991,6,48
"3140","a coruña","galicia",150,15,"semiurbana","bajo","no","","",-9.0215,42.7998,NA,49
"3141","a coruña","galicia",750,30,"semiurbana","bajo","no","","",-9.0174,42.8003,NA,51
"3142","a coruña","galicia",50,8,"aislada","bajo","no","","",-9.0017,42.7812,NA,55
"3143","a coruña","galicia",200,20,"semiurbana","bajo","no","","",-8.9995,42.7824,NA,55
"3144","a coruña","galicia",150,20,"aislada","bajo","no","","",-8.9958,42.7817,NA,57
"3145","a coruña","galicia",100,20,"aislada","bajo","no","","",-8.9854,42.7801,NA,59
"3146","a coruña","galicia",100,35,"semiurbana","bajo","no","","",-8.9817,42.7833,NA,59
"3147","a coruña","galicia",340,20,"semiurbana","bajo","no","","",-8.9807,42.7858,NA,60
"3148","a coruña","galicia",400,30,"urbana","alto","no","","",-8.9767,42.7912,NA,58
"3149","a coruña","galicia",50,20,"urbana","bajo","no","","",-8.9715,42.7896,NA,57
"3150","a coruña","galicia",250,30,"semiurbana","medio","no","","",-8.9695,42.7892,NA,57
"3151","a coruña","galicia",400,45,"aislada","bajo","no","","",-9.1513,43.1266,16,35
"3152","a coruña","galicia",200,30,"semiurbana","medio","no","","",-9.1635,43.1148,17,32
"3153","a coruña","galicia",550,80,"semiurbana","medio","sí","no vigilado","Menos de 50 plazas",-9.1665,43.105,18,28
"3154","a coruña","galicia",65,20,"aislada","bajo","no","","",-9.1823,43.0924,20,25
"3155","a coruña","galicia",100,35,"aislada","bajo","no","","",-9.1853,43.0909,20,25
"3156","a coruña","galicia",500,45,"semiurbana","bajo","sí","no vigilado","Entre 50 y 100 plazas",-9.1912,43.0891,5,23
"3157","a coruña","galicia",500,6,"urbana","bajo","no","","",-8.8975,42.799,20,38
"3158","a coruña","galicia",50,5,"semiurbana","bajo","no","","",-8.8997,42.7921,19,36
"3159","a coruña","galicia",1,10,"aislada","alto","sí","no vigilado","Más de 100 plazas",-8.9169,42.7889,10,30
"3160","a coruña","galicia",110,5,"semiurbana","bajo","no","","",-8.9268,42.7841,9,28
"3161","a coruña","galicia",200,20,"aislada","bajo","no","","",-8.356,43.3435,2,6
"3162","a coruña","galicia",580,77,"urbana","alto","sí","no vigilado","Más de 100 plazas",-8.3636,43.3413,3,5
"3163","a coruña","galicia",1,80,"urbana","alto","sí","no vigilado","Más de 100 plazas",-8.3793,43.3397,3,3
"3164","a coruña","galicia",500,25,"semiurbana","bajo","sí","","",-7.7443,43.7445,14,65
"3165","a coruña","galicia",140,45,"semiurbana","medio","no","","",-7.7946,43.7257,7,60
"3166","a coruña","galicia",400,20,"aislada","bajo","no","","",-7.7969,43.7229,7,60
"3167","a coruña","galicia",450,30,"urbana","medio","sí","no vigilado","Menos de 50 plazas",-7.8025,43.7216,6,55
"3168","a coruña","galicia",40,10,"aislada","bajo","sí","no vigilado","Menos de 50 plazas",-7.8127,43.7229,6,55
"3169","a coruña","galicia",750,30,"urbana","medio","sí","no vigilado","Menos de 50 plazas",-7.8089,43.721,6,55
"3170","a coruña","galicia",20,10,"aislada","bajo","no","","",-7.8256,43.7023,6,55
"3171","a coruña","galicia",2,110,"aislada","medio","sí","no vigilado","Más de 100 plazas",-7.8433,43.7029,4,50
"3172","a coruña","galicia",240,8,"aislada","bajo","no","","",-8.9407,42.8018,NA,52
"3173","a coruña","galicia",475,20,"semiurbana","alto","sí","no vigilado","Entre 50 y 100 plazas",-8.9289,42.8016,NA,50
"3174","a coruña","galicia",90,10,"aislada","bajo","no","","",-8.9253,42.7991,NA,51
"3175","a coruña","galicia",130,20,"aislada","bajo","no","","",-8.9075,43.2932,NA,NA
"3176","a coruña","galicia",30,5,"aislada","bajo","no","","",-8.9165,43.2928,NA,NA
"3177","a coruña","galicia",50,10,"aislada","bajo","no","","",-8.9271,43.2827,NA,NA
"3178","a coruña","galicia",100,20,"urbana","medio","sí","","",-8.9597,43.2653,NA,NA
"3179","a coruña","galicia",100,20,"urbana","alto","no","","",-8.9561,43.2652,NA,NA
"3180","a coruña","galicia",250,50,"aislada","medio","sí","no vigilado","Menos de 50 plazas",-8.9517,43.2625,NA,NA
"3181","a coruña","galicia",350,40,"aislada","alto","sí","no vigilado","Entre 50 y 100 plazas",-8.9421,43.2415,NA,NA
"3182","a coruña","galicia",1500,300,"aislada","bajo","no","","",-8.9349,43.2316,NA,NA
"3183","a coruña","galicia",20,15,"aislada","bajo","no","","",-8.194,43.4107,2,17
"3184","a coruña","galicia",100,5,"aislada","bajo","no","","",-8.2177,43.3912,4,23
"3185","a coruña","galicia",270,50,"semiurbana","medio","sí","no vigilado","Entre 50 y 100 plazas",-8.2118,43.3979,3,21
"3186","a coruña","galicia",1,75,"aislada","medio","sí","no vigilado","Menos de 50 plazas",-9.0324,42.6736,12,8
"3187","a coruña","galicia",950,28,"aislada","medio","sí","no vigilado","Entre 50 y 100 plazas",-9.0368,42.6485,14,6
"3188","a coruña","galicia",1,28,"aislada","bajo","no","","",-9.0406,42.6344,16,5
"3189","a coruña","galicia",2,34,"aislada","bajo","no","","",-9.0483,42.6248,14,5
"3190","a coruña","galicia",200,30,"aislada","bajo","no","","",-9.0576,42.6183,10,5
"3191","a coruña","galicia",1,35,"aislada","bajo","no","","",-9.0613,42.6036,8,4
"3192","a coruña","galicia",80,30,"aislada","medio","no","","",-9.0287,42.6853,11,9
"3193","a coruña","galicia",150,3,"semiurbana","bajo","no","","",-8.94,42.7727,4,22
"3194","a coruña","galicia",300,25,"semiurbana","alto","no","","",-8.9398,42.7671,2,20
"3195","a coruña","galicia",80,20,"semiurbana","alto","no","","",-8.9424,42.7646,0.11,19
"3196","a coruña","galicia",700,20,"urbana","alto","sí","no vigilado","Entre 50 y 100 plazas",-8.9512,42.7559,0.84,18
"3197","a coruña","galicia",150,20,"aislada","medio","sí","no vigilado","Entre 50 y 100 plazas",-8.9543,42.7486,3,17
"3198","a coruña","galicia",100,30,"semiurbana","medio","no","","",-8.9562,42.7462,3,17
"3199","a coruña","galicia",1,30,"semiurbana","medio","sí","no vigilado","Menos de 50 plazas",-8.9676,42.7408,4,16
"3200","a coruña","galicia",600,20,"semiurbana","alto","no","","",-8.9795,42.7422,4,16
"3201","a coruña","galicia",1,25,"semiurbana","alto","no","","",-8.9925,42.7343,5,15
"3202","a coruña","galicia",200,20,"semiurbana","bajo","no","","",-8.9936,42.732,5,16
"3203","a coruña","galicia",400,20,"semiurbana","medio","sí","no vigilado","Menos de 50 plazas",-8.9962,42.7277,5,15
"3204","a coruña","galicia",170,15,"urbana","alto","sí","no vigilado","Entre 50 y 100 plazas",-9.0002,42.7266,5,15
"3205","a coruña","galicia",100,7,"semiurbana","alto","no","","",-9.0093,42.7141,7,15
"3206","a coruña","galicia",280,20,"semiurbana","medio","no","","",-9.0122,42.7097,7,14
"3207","a coruña","galicia",350,35,"aislada","medio","no","","",-9.0282,42.6905,10,10
"3208","a coruña","galicia",930,17,"semiurbana","medio","sí","no vigilado","Menos de 50 plazas",-8.8173,42.6654,2.5,26
"3209","a coruña","galicia",130,5,"semiurbana","bajo","sí","no vigilado","Menos de 50 plazas",-8.8142,42.6615,1,27
"3210","a coruña","galicia",45,9,"semiurbana","bajo","no","","",-8.8171,42.6456,0.59,29
"3211","a coruña","galicia",220,50,"semiurbana","alto","sí","no vigilado","Menos de 50 plazas",-8.8133,42.6447,1,29
"3212","a coruña","galicia",80,7,"semiurbana","medio","no","","",-8.8086,42.6421,2,30
"3213","a coruña","galicia",70,5,"semiurbana","bajo","no","","",-8.8036,42.6388,4,32
"3214","a coruña","galicia",350,16,"semiurbana","medio","no","","",-8.8008,42.6385,4,32
"3215","a coruña","galicia",130,12,"aislada","medio","sí","no vigilado","Menos de 50 plazas",-8.7972,42.6375,5,33
"3216","a coruña","galicia",150,5,"semiurbana","bajo","no","","",-8.7868,42.6408,7,35
"3217","a coruña","galicia",140,5,"aislada","bajo","no","","",-8.7482,42.6515,14,26
"3218","a coruña","galicia",300,25,"aislada","bajo","no","","",-9.0665,42.5984,10,6
"3219","a coruña","galicia",850,20,"aislada","bajo","no","","",-9.0785,42.5803,8,8
"3220","a coruña","galicia",300,25,"urbana","medio","no","","",-9.0754,42.5719,7,8
"3221","a coruña","galicia",15,10,"urbana","medio","sí","no vigilado","Menos de 50 plazas",-9.0712,42.5742,7,8
"3222","a coruña","galicia",12,8,"urbana","medio","no","","",-9.0685,42.5757,7,8
"3223","a coruña","galicia",300,10,"urbana","bajo","sí","no vigilado","Menos de 50 plazas",-9.0608,42.5777,7,8
"3224","a coruña","galicia",1,25,"semiurbana","medio","sí","no vigilado","Menos de 50 plazas",-9.0515,42.5751,6,8
"3225","a coruña","galicia",2,30,"aislada","bajo","sí","no vigilado","Entre 50 y 100 plazas",-9.0381,42.5641,5,8
"3226","a coruña","galicia",10,10,"urbana","medio","sí","no vigilado","Menos de 50 plazas",-8.9837,42.5449,1,5
"3227","a coruña","galicia",300,5,"urbana","medio","sí","no vigilado","Menos de 50 plazas",-8.9847,42.5475,0.5,5
"3228","a coruña","galicia",400,10,"urbana","medio","sí","no vigilado","Menos de 50 plazas",-8.9899,42.5646,0,5
"3229","a coruña","galicia",1,20,"urbana","alto","sí","no vigilado","Más de 100 plazas",-8.9804,42.5686,0.4,5
"3230","a coruña","galicia",140,15,"semiurbana","medio","sí","no vigilado","Menos de 50 plazas",-8.9684,42.5697,2,6
"3231","a coruña","galicia",80,10,"semiurbana","medio","sí","no vigilado","Menos de 50 plazas",-8.9629,42.5726,2,7
